L 01/17/2021 - 15:03:21: SourceMod log file session started (file "/home/tcagame/jackm1/599/csgo/addons/sourcemod/logs/L20210117.log") (Version "1.10.0.6502")
L 01/17/2021 - 15:03:21: -------- Mapchange to de_dust2 --------
L 01/17/2021 - 21:13:57: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:57: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:58: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Solar<27><STEAM_1:1:505345826><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "Lyth<28><STEAM_1:1:123907445><>" (damage "0")
L 01/17/2021 - 21:13:59: [playercommands.smx] "cho chooooo choooooo<26><STEAM_1:1:566582340><>" slapped "cho chooooo choooooo<26><STEAM_1:1:566582340><>" (damage "0")
